id,label
35232,0.23
35233,0.17
35234,0.22
35235,0.17
35236,0.33
35237,0.13
35238,0.21
35239,0.13
35240,0.41
35241,0.28
35242,0.14
35243,0.21
35244,0.45617021276595743
35245,0.07
35246,0.5
35247,0.18
35248,0.4
35249,0.39607843137254906
35250,0.27
35251,0.12
35252,0.2
35253,0.13
35254,0.5
35255,0.19
35256,0.37
35257,0.28
35258,0.19
35259,0.16
35260,0.1815
35261,0.49
35262,0.2
35263,0.21
35264,0.17
35265,0.15
35266,0.33
35267,0.28
35268,0.19
35269,0.15
35270,0.12
35271,0.43
35272,0.31
35273,0.15
35274,0.406078431372549
35275,0.16
35276,0.18
35277,0.21
35278,0.17
35279,0.19
35280,0.36
35281,0.22
35282,0.26
35283,0.28
35284,0.17
35285,0.14
35286,0.5
35287,0.28
35288,0.22
35289,0.11
35290,0.24
35291,0.5
35292,0.11
35293,0.28
35294,0.13
35295,0.16
35296,0.1
35297,0.5
35298,0.5
35299,0.26
35300,0.12
35301,0.19
35302,0.33
35303,0.1
35304,0.19
35305,0.31
35306,0.19
35307,0.24
35308,0.26
35309,0.2
35310,0.2861111111111111
35311,0.32
35312,0.5
35313,0.19
35314,0.18
35315,0.3
35316,0.3
35317,0.21
35318,0.17
35319,0.18
35320,0.5
35321,0.16
35322,0.13
35323,0.15
35324,0.18
35325,0.18
35326,0.08
35327,0.17
35328,0.19
35329,0.22
35330,0.36
35331,0.11
35332,0.18
35333,0.17
35334,0.5
35335,0.21
35336,0.16
35337,0.22
35338,0.17
35339,0.39
35340,0.15
35341,0.07
35342,0.2
35343,0.39607843137254906
35344,0.1
35345,0.18
35346,0.21
35347,0.1
35348,0.5
35349,0.4
35350,0.27
35351,0.36
35352,0.2
35353,0.5
35354,0.14
35355,0.13
35356,0.33
35357,0.35
35358,0.2
35359,0.1
35360,0.5
35361,0.31173913043478263
35362,0.39607843137254906
35363,0.16
35364,0.5
35365,0.39607843137254906
35366,0.23
35367,0.31
35368,0.2
35369,0.1
35370,0.25
35371,0.23
35372,0.27
35373,0.26
35374,0.25
35375,0.21
35376,0.36
35377,0.36
35378,0.27
35379,0.18
35380,0.14
35381,0.2
35382,0.34
35383,0.33
35384,0.21
35385,0.16
35386,0.5
35387,0.12
35388,0.08
35389,0.16
35390,0.26
35391,0.08
35392,0.39607843137254906
35393,0.24
35394,0.12
35395,0.15
35396,0.15
35397,0.15
35398,0.15
35399,0.5
35400,0.23
35401,0.406078431372549
35402,0.22
35403,0.17
35404,0.13
35405,0.39607843137254906
35406,0.2
35407,0.1
35408,0.2
35409,0.5
35410,0.13
35411,0.23
35412,0.27
35413,0.36
35414,0.2
35415,0.36
35416,0.1
35417,0.23
35418,0.14
35419,0.37
35420,0.5
35421,0.1
35422,0.39607843137254906
35423,0.16
35424,0.49
35425,0.1
35426,0.14
35427,0.2
35428,0.32
35429,0.5
35430,0.5
35431,0.12
35432,0.2569230769230769
35433,0.27
35434,0.28
35435,0.17
35436,0.11
35437,0.31
35438,0.22
35439,0.15
35440,0.27
35441,0.33
35442,0.4
35443,0.22
35444,0.5
35445,0.5
35446,0.19
35447,0.35
35448,0.25
35449,0.15
35450,0.18
35451,0.23
35452,0.19
35453,0.33
35454,0.29
35455,0.24
35456,0.15
35457,0.21
35458,0.21
35459,0.33
35460,0.27
35461,0.29
35462,0.16
35463,0.34
35464,0.11
35465,0.5
35466,0.17
35467,0.23
35468,0.31
35469,0.25
35470,0.4
35471,0.11
35472,0.18
35473,0.25
35474,0.07
35475,0.39
35476,0.12
35477,0.17
35478,0.36
35479,0.4
35480,0.31
35481,0.28
35482,0.25
35483,0.2053846153846154
35484,0.13
35485,0.15
35486,0.16
35487,0.5
35488,0.5
35489,0.21
35490,0.19
35491,0.24
35492,0.19
35493,0.25
35494,0.45
35495,0.1
35496,0.5
35497,0.21
35498,0.2553846153846154
35499,0.22
35500,0.4
35501,0.41
35502,0.22
35503,0.28
35504,0.20625
35505,0.36
35506,0.36
35507,0.36
35508,0.2
35509,0.406078431372549
35510,0.13
35511,0.16
35512,0.17
35513,0.24
35514,0.5
35515,0.23
35516,0.32
35517,0.21
35518,0.12
35519,0.27
35520,0.27
35521,0.39607843137254906
35522,0.11
35523,0.26
35524,0.26
35525,0.22
35526,0.09
35527,0.45
35528,0.25
35529,0.25
35530,0.15
35531,0.22
35532,0.4
35533,0.15
35534,0.33
35535,0.06
35536,0.22
35537,0.25
35538,0.35
35539,0.39607843137254906
35540,0.18
35541,0.2
35542,0.2
35543,0.17
35544,0.15
35545,0.19
35546,0.18
35547,0.16
35548,0.35
35549,0.17
35550,0.12
35551,0.19
35552,0.18
35553,0.15
35554,0.13
35555,0.39607843137254906
35556,0.2
35557,0.5
35558,0.5
35559,0.17149999999999999
35560,0.54
35561,0.5
35562,0.1
35563,0.36
35564,0.13
35565,0.18
35566,0.13
35567,0.09
35568,0.11
35569,0.26
35570,0.25
35571,0.5
35572,0.32
35573,0.19
35574,0.32
35575,0.5
35576,0.406078431372549
35577,0.2
35578,0.19
35579,0.39607843137254906
35580,0.09
35581,0.2
35582,0.16
35583,0.33
35584,0.4
35585,0.22
35586,0.25
35587,0.5
35588,0.1
35589,0.1
35590,0.5
35591,0.28
35592,0.24
35593,0.26
35594,0.17
35595,0.22
35596,0.24
35597,0.27
35598,0.14
35599,0.21
35600,0.42
35601,0.43
35602,0.09
35603,0.5
35604,0.2
35605,0.26
35606,0.17
35607,0.12
35608,0.08
35609,0.23
35610,0.16
35611,0.5
35612,0.27
35613,0.25
35614,0.24
35615,0.21
35616,0.45
35617,0.2
35618,0.24
35619,0.21
35620,0.28
35621,0.28
35622,0.5
35623,0.5
35624,0.49
35625,0.09
35626,0.5
35627,0.22
35628,0.23
35629,0.4
35630,0.28
35631,0.21
35632,0.19
35633,0.3
35634,0.25
35635,0.08
35636,0.22
35637,0.17
35638,0.23
35639,0.15
35640,0.14
35641,0.23
35642,0.5
35643,0.24
35644,0.33
35645,0.23
35646,0.3
35647,0.16
35648,0.27
35649,0.14
35650,0.5
35651,0.2
35652,0.11
35653,0.2
35654,0.27
35655,0.5
35656,0.32
35657,0.28
35658,0.15
35659,0.35
35660,0.24
35661,0.15
35662,0.21
35663,0.33
35664,0.2
35665,0.5
35666,0.14
35667,0.2
35668,0.11
35669,0.2
35670,0.19
35671,0.14
35672,0.5
35673,0.2
35674,0.2
35675,0.5
35676,0.1
35677,0.15
35678,0.16
35679,0.29
35680,0.4
35681,0.17
35682,0.26
35683,0.24
35684,0.06
35685,0.17
35686,0.5
35687,0.15
35688,0.15
35689,0.11
35690,0.22
35691,0.5
35692,0.18
35693,0.19
35694,0.25
35695,0.27
35696,0.23
35697,0.33
35698,0.5
35699,0.07
35700,0.3
35701,0.21
35702,0.5
35703,0.12
35704,0.33
35705,0.406078431372549
35706,0.17
35707,0.17
35708,0.2
35709,0.39607843137254906
35710,0.16
35711,0.26
35712,0.18
35713,0.25
35714,0.21
35715,0.12
35716,0.39607843137254906
35717,0.24
35718,0.23
35719,0.22
35720,0.26
35721,0.19
35722,0.22
35723,0.5
35724,0.22
35725,0.5
35726,0.19
35727,0.5
35728,0.2
35729,0.33
35730,0.35
35731,0.15
35732,0.13
35733,0.27
35734,0.32
35735,0.4
35736,0.12
35737,0.14
35738,0.17
35739,0.5
35740,0.5
35741,0.14
35742,0.26
35743,0.23
35744,0.23
35745,0.23
35746,0.2
35747,0.09
35748,0.19
35749,0.14
35750,0.09
35751,0.21
35752,0.16
35753,0.32
35754,0.19
35755,0.26
35756,0.13
35757,0.39
35758,0.25
35759,0.5
35760,0.27
35761,0.28
35762,0.5
35763,0.09
35764,0.15
35765,0.14
35766,0.5
35767,0.13
35768,0.09
35769,0.18
35770,0.12
35771,0.16
35772,0.32
35773,0.09
35774,0.15
35775,0.25
35776,0.5
35777,0.24
35778,0.31
35779,0.24
35780,0.21
35781,0.406078431372549
35782,0.19
35783,0.5
35784,0.13
35785,0.13
35786,0.16
35787,0.37
35788,0.12
35789,0.1
35790,0.33
35791,0.23
35792,0.45617021276595743
35793,0.25
35794,0.15
35795,0.22
35796,0.2
35797,0.22
35798,0.19
35799,0.11
35800,0.1
35801,0.12
35802,0.38
35803,0.27
35804,0.23
35805,0.2
35806,0.22
35807,0.33
35808,0.21
35809,0.32
35810,0.22
35811,0.19
35812,0.17
35813,0.27
35814,0.5
35815,0.28
35816,0.33
35817,0.25
35818,0.21
35819,0.25
35820,0.31
35821,0.13
35822,0.24
35823,0.37
35824,0.5
35825,0.24
35826,0.12
35827,0.406078431372549
35828,0.27
35829,0.18
35830,0.33
35831,0.5
35832,0.5
35833,0.05
35834,0.12
35835,0.22
35836,0.21
35837,0.15
35838,0.5
35839,0.26
35840,0.25
35841,0.19
35842,0.23
35843,0.23
35844,0.416078431372549
35845,0.3
35846,0.21
35847,0.18561403508771931
35848,0.2
35849,0.07
35850,0.28
35851,0.2856140350877193
35852,0.21
35853,0.26
35854,0.33
35855,0.5
35856,0.15
35857,0.25071428571428567
35858,0.16
35859,0.19
35860,0.1
35861,0.22
35862,0.27
35863,0.06
35864,0.28
35865,0.39607843137254906
35866,0.37
35867,0.19
35868,0.25
35869,0.15
35870,0.22
35871,0.21
35872,0.14
35873,0.27
35874,0.23
35875,0.24
35876,0.15
35877,0.14
35878,0.24
35879,0.19
35880,0.14
35881,0.24
35882,0.17
35883,0.19
35884,0.17
35885,0.22
35886,0.22
35887,0.36
35888,0.5
35889,0.21
35890,0.37
35891,0.16
35892,0.14
35893,0.23
35894,0.14
35895,0.31
35896,0.09
35897,0.2
35898,0.12
35899,0.28
35900,0.2
35901,0.14
35902,0.27
35903,0.39
35904,0.22
35905,0.24
35906,0.24
35907,0.12
35908,0.33
35909,0.4
35910,0.13
35911,0.12
35912,0.13
35913,0.5
35914,0.34
35915,0.18
35916,0.23
35917,0.28
35918,0.23
35919,0.17
35920,0.12
35921,0.26
35922,0.5
35923,0.06
35924,0.25
35925,0.26
35926,0.39607843137254906
35927,0.5
35928,0.33
35929,0.13
35930,0.19
35931,0.21
35932,0.5
35933,0.28
35934,0.5
35935,0.12
35936,0.09
35937,0.2
35938,0.22
35939,0.28
35940,0.17
35941,0.12
35942,0.17
35943,0.19
35944,0.14
35945,0.2
35946,0.24
35947,0.18
35948,0.3
35949,0.16
35950,0.16
35951,0.5
35952,0.33
35953,0.13
35954,0.11
35955,0.23
35956,0.5
35957,0.19
35958,0.4
35959,0.25
35960,0.5
35961,0.2
35962,0.406078431372549
35963,0.2
35964,0.5
35965,0.5
35966,0.28
35967,0.22
35968,0.24
35969,0.39
35970,0.5
35971,0.17
35972,0.33
35973,0.19
35974,0.14
35975,0.13
35976,0.12
35977,0.17
35978,0.2
35979,0.15
35980,0.13
35981,0.5
35982,0.21
35983,0.15
35984,0.13
35985,0.15
35986,0.3
35987,0.5
35988,0.12
35989,0.1
35990,0.2
35991,0.5
35992,0.31
35993,0.21
35994,0.27
35995,0.35
35996,0.12
35997,0.35
35998,0.5
35999,0.33
36000,0.24
36001,0.27
36002,0.18
36003,0.27
36004,0.20625
36005,0.32
36006,0.18
36007,0.13
36008,0.12
36009,0.16
36010,0.36
36011,0.3
36012,0.16
36013,0.13
36014,0.11
36015,0.15
36016,0.22
36017,0.2
36018,0.32
36019,0.5
36020,0.17
36021,0.13
36022,0.14
36023,0.22
36024,0.27
36025,0.2
36026,0.2
36027,0.2
36028,0.5
36029,0.06
36030,0.26
36031,0.22
36032,0.17
36033,0.2
36034,0.18
36035,0.14
36036,0.1
36037,0.28
36038,0.17
36039,0.31
36040,0.23
36041,0.26
36042,0.32
36043,0.21
36044,0.09
36045,0.21
36046,0.29
36047,0.26625
36048,0.19
36049,0.25
36050,0.39607843137254906
36051,0.18
36052,0.3017391304347826
36053,0.5
36054,0.16
36055,0.22
36056,0.39607843137254906
36057,0.3
36058,0.22
36059,0.21
36060,0.35
36061,0.13
36062,0.39607843137254906
36063,0.26
36064,0.16
36065,0.19
36066,0.33
36067,0.39607843137254906
36068,0.16
36069,0.27
36070,0.33
36071,0.24
36072,0.5
36073,0.26
36074,0.3170212765957447
36075,0.17
36076,0.24
36077,0.5
36078,0.21
36079,0.22
36080,0.5
36081,0.16
36082,0.08
36083,0.21
36084,0.5
36085,0.17
36086,0.15
36087,0.23
36088,0.4
36089,0.14
36090,0.19
36091,0.17
36092,0.13
36093,0.17
36094,0.14
36095,0.15
36096,0.17
36097,0.49
36098,0.25
36099,0.25
36100,0.4
36101,0.24
36102,0.19
36103,0.23
36104,0.31
36105,0.32
36106,0.16
36107,0.17
36108,0.1
36109,0.2
36110,0.18
36111,0.33
36112,0.21
36113,0.22
36114,0.1
36115,0.22
36116,0.27
36117,0.25
36118,0.31
36119,0.19
36120,0.28
36121,0.28
36122,0.25
36123,0.15
36124,0.12
36125,0.08
36126,0.23
36127,0.23
36128,0.27
36129,0.25
36130,0.24
36131,0.25
36132,0.18
36133,0.4
36134,0.19
36135,0.406078431372549
36136,0.4
36137,0.4
36138,0.5
36139,0.26
36140,0.16
36141,0.21
36142,0.5
36143,0.15
36144,0.29
36145,0.26
36146,0.21
36147,0.25
36148,0.33
36149,0.14
36150,0.416078431372549
36151,0.14
36152,0.5
36153,0.26
36154,0.15
36155,0.39607843137254906
36156,0.18
36157,0.19
36158,0.26625
36159,0.18
36160,0.32
36161,0.55
36162,0.21
36163,0.14
36164,0.29
36165,0.17
36166,0.4
36167,0.12
36168,0.35
36169,0.28
36170,0.27
36171,0.24
36172,0.36
36173,0.22
36174,0.33
36175,0.36
36176,0.2
36177,0.2
36178,0.22
36179,0.39607843137254906
36180,0.21
36181,0.24
36182,0.24
36183,0.14
36184,0.39
36185,0.21
36186,0.29
36187,0.5
36188,0.16
36189,0.18
36190,0.23
36191,0.19
36192,0.1
36193,0.22
36194,0.11
36195,0.29
36196,0.33
36197,0.11
36198,0.27
36199,0.2
36200,0.28
36201,0.5
36202,0.1
36203,0.35
36204,0.1
36205,0.14
36206,0.5
36207,0.2
36208,0.07
36209,0.08
36210,0.27
36211,0.15
36212,0.22
36213,0.27
36214,0.15
36215,0.3
36216,0.31
36217,0.06
36218,0.1
36219,0.22
36220,0.16
36221,0.21
36222,0.25
36223,0.17
36224,0.19
36225,0.33
36226,0.5
36227,0.19
36228,0.37
36229,0.39607843137254906
36230,0.27
36231,0.37
36232,0.17
36233,0.45617021276595743
36234,0.36
36235,0.19
36236,0.38
36237,0.5
36238,0.15
36239,0.19
36240,0.56
36241,0.23
36242,0.05
36243,0.22
36244,0.37634146341463415
36245,0.27
36246,0.14
36247,0.49
36248,0.26
36249,0.24
36250,0.5
36251,0.18
36252,0.21
36253,0.2
36254,0.16
36255,0.19
36256,0.23
36257,0.28
36258,0.21
36259,0.27
36260,0.5
36261,0.5
36262,0.5
36263,0.16
36264,0.05
36265,0.28
36266,0.41
36267,0.22
36268,0.34
36269,0.19
36270,0.32
36271,0.27
36272,0.3
36273,0.45617021276595743
36274,0.5
36275,0.22
36276,0.25
36277,0.3
36278,0.2
36279,0.14
36280,0.19
36281,0.16
36282,0.27
36283,0.2
36284,0.41
36285,0.23
36286,0.17
36287,0.35625
36288,0.26
36289,0.5
36290,0.49
36291,0.27
36292,0.5
36293,0.5
36294,0.5
36295,0.22
36296,0.22
36297,0.5
36298,0.2
36299,0.22
36300,0.34
36301,0.5
36302,0.2
36303,0.16
36304,0.33
36305,0.5
36306,0.23
36307,0.16
36308,0.07
36309,0.33
36310,0.38
36311,0.1
36312,0.14
36313,0.26
36314,0.34
36315,0.39
36316,0.16
36317,0.24
36318,0.31
36319,0.23
36320,0.39607843137254906
36321,0.1
36322,0.17
36323,0.36
36324,0.25
36325,0.19
36326,0.17
36327,0.28
36328,0.12
36329,0.19
36330,0.15
36331,0.5
36332,0.16
36333,0.24
36334,0.27
36335,0.3
36336,0.15
36337,0.21
36338,0.16
36339,0.19
36340,0.5
36341,0.29
36342,0.17
36343,0.15
36344,0.15
36345,0.15
36346,0.25
36347,0.12
36348,0.5
36349,0.08
36350,0.39607843137254906
36351,0.23
36352,0.18
36353,0.36
36354,0.18
36355,0.14
36356,0.19
36357,0.36
36358,0.416078431372549
36359,0.16
36360,0.19
36361,0.15
36362,0.23
36363,0.22
36364,0.15
36365,0.11
36366,0.2
36367,0.27
36368,0.08
36369,0.2
36370,0.2
36371,0.15
36372,0.39
36373,0.15
36374,0.5
36375,0.33
36376,0.11
36377,0.28058823529411764
36378,0.15
36379,0.19
36380,0.45
36381,0.23
36382,0.11
36383,0.21
36384,0.32
36385,0.28
36386,0.33
36387,0.11
36388,0.26
36389,0.5
36390,0.22
36391,0.14
36392,0.21
36393,0.16
36394,0.39607843137254906
36395,0.21
36396,0.33
36397,0.09
36398,0.39607843137254906
36399,0.41
36400,0.26
36401,0.24
36402,0.5
36403,0.17
36404,0.18
36405,0.19
36406,0.5
36407,0.23
36408,0.3
36409,0.16
36410,0.13
36411,0.26
36412,0.23
36413,0.28
36414,0.23
36415,0.23
36416,0.17
36417,0.13
36418,0.39
36419,0.27
36420,0.26
36421,0.26
36422,0.15
36423,0.18
36424,0.5
36425,0.34
36426,0.11
36427,0.5
36428,0.19
36429,0.19
36430,0.37
36431,0.25
36432,0.25
36433,0.12
36434,0.1605263157894737
36435,0.24
36436,0.26
36437,0.19
36438,0.21
36439,0.1
36440,0.26
36441,0.23
36442,0.18
36443,0.13
36444,0.13
36445,0.27
36446,0.5
36447,0.2
36448,0.14
36449,0.5
36450,0.2453846153846154
36451,0.19
36452,0.26
36453,0.5
36454,0.33
36455,0.25
36456,0.24
36457,0.2
36458,0.4
36459,0.21
36460,0.13
36461,0.5
36462,0.2653846153846154
36463,0.18
36464,0.11
36465,0.2
36466,0.34
36467,0.13
36468,0.19
36469,0.17
36470,0.27
36471,0.19
36472,0.28
36473,0.5
36474,0.27
36475,0.08
36476,0.5
36477,0.11
36478,0.4
36479,0.44
36480,0.18
36481,0.28
36482,0.21
36483,0.12
36484,0.22
36485,0.06
36486,0.12
36487,0.18
36488,0.18
36489,0.39
36490,0.5
36491,0.44
36492,0.13
36493,0.39607843137254906
36494,0.56
36495,0.22
36496,0.16
36497,0.25
36498,0.36
36499,0.13
36500,0.17
36501,0.23
36502,0.18
36503,0.2
36504,0.29
36505,0.19
36506,0.09
36507,0.16
36508,0.19
36509,0.4
36510,0.5
36511,0.5
36512,0.44
36513,0.21
36514,0.32
36515,0.16
36516,0.19
36517,0.17
36518,0.21
36519,0.55
36520,0.25
36521,0.1
36522,0.19
36523,0.5
36524,0.22
36525,0.33
36526,0.18
36527,0.27
36528,0.26
36529,0.15
36530,0.17
36531,0.42
36532,0.15
36533,0.32
36534,0.13
36535,0.22
36536,0.22
36537,0.2
36538,0.16
36539,0.24
36540,0.39607843137254906
36541,0.416078431372549
36542,0.5
36543,0.18
36544,0.17
36545,0.15
36546,0.2
36547,0.09
36548,0.29
36549,0.31
36550,0.17
36551,0.49
36552,0.5
36553,0.25
36554,0.19
36555,0.13
36556,0.5
36557,0.33
36558,0.16
36559,0.31
36560,0.39607843137254906
36561,0.39607843137254906
36562,0.5
36563,0.25
36564,0.5
36565,0.2
36566,0.26
36567,0.39607843137254906
36568,0.18
36569,0.24
36570,0.27
36571,0.5
36572,0.5
36573,0.26
36574,0.406078431372549
36575,0.13
36576,0.5
36577,0.2
36578,0.21
36579,0.21
36580,0.16
36581,0.26
36582,0.18
36583,0.23
36584,0.24
36585,0.22
36586,0.39607843137254906
36587,0.22
36588,0.49
36589,0.16
36590,0.21
36591,0.25
36592,0.19
36593,0.38
36594,0.09
36595,0.33
36596,0.26
36597,0.15
36598,0.23
36599,0.22
36600,0.49
36601,0.37
36602,0.18
36603,0.25
36604,0.17
36605,0.13
36606,0.2
36607,0.27
36608,0.2
36609,0.406078431372549
36610,0.26
36611,0.5
36612,0.17
36613,0.25
36614,0.1815
36615,0.18
36616,0.49
36617,0.15
36618,0.26
36619,0.36
36620,0.45617021276595743
36621,0.5
36622,0.25
36623,0.19
36624,0.1
36625,0.35
36626,0.33
36627,0.24
36628,0.2
36629,0.34
36630,0.5
36631,0.5
36632,0.27
36633,0.1
36634,0.14
36635,0.12
36636,0.21
36637,0.2
36638,0.5
36639,0.12
36640,0.33
36641,0.5
36642,0.19
36643,0.26
36644,0.32
36645,0.5
36646,0.39607843137254906
36647,0.1
36648,0.15
36649,0.32
36650,0.5
36651,0.5
36652,0.5
36653,0.15
36654,0.39607843137254906
36655,0.31
36656,0.25
36657,0.36
36658,0.5
36659,0.33
36660,0.33
36661,0.5
36662,0.5
36663,0.16
36664,0.33
36665,0.22
36666,0.16
36667,0.16
36668,0.09
36669,0.12
36670,0.5
36671,0.31
36672,0.12
36673,0.26
36674,0.16
36675,0.22
36676,0.11
36677,0.08
36678,0.13
36679,0.5
36680,0.49
36681,0.27
36682,0.5
36683,0.28
36684,0.15
36685,0.3
36686,0.5
36687,0.23
36688,0.08
36689,0.49
36690,0.19
36691,0.24
36692,0.21
36693,0.5
36694,0.33
36695,0.27
36696,0.25
36697,0.2
36698,0.39607843137254906
36699,0.22
36700,0.1
36701,0.5
36702,0.21
36703,0.14
36704,0.27
36705,0.22
36706,0.11
36707,0.16
36708,0.39607843137254906
36709,0.38
36710,0.09
36711,0.2
36712,0.36
36713,0.09
36714,0.18
36715,0.23
36716,0.22
36717,0.5
36718,0.406078431372549
36719,0.15
36720,0.5
36721,0.19
36722,0.5
36723,0.27
36724,0.5
36725,0.5
36726,0.39
36727,0.19
36728,0.19
36729,0.22
36730,0.31
36731,0.25
36732,0.14
36733,0.33
36734,0.4
36735,0.29
36736,0.25
36737,0.22
36738,0.1
36739,0.27
36740,0.2
36741,0.24
36742,0.42
36743,0.07
36744,0.17
36745,0.2
36746,0.26
36747,0.13
36748,0.15
36749,0.29
36750,0.16
36751,0.406078431372549
36752,0.18
36753,0.2
36754,0.39607843137254906
36755,0.4
36756,0.27
36757,0.1
36758,0.33
36759,0.2
36760,0.12
36761,0.4
36762,0.41
36763,0.406078431372549
36764,0.27
36765,0.2
36766,0.41
36767,0.26
36768,0.21
36769,0.18
36770,0.08
36771,0.5
36772,0.33
36773,0.14
36774,0.28
36775,0.12
36776,0.21
36777,0.25
36778,0.19
36779,0.18
36780,0.24
36781,0.21
36782,0.24
36783,0.4
36784,0.26
36785,0.5
36786,0.33
36787,0.05
36788,0.2
36789,0.22
36790,0.23
36791,0.32
36792,0.18
36793,0.19
36794,0.2
36795,0.17
36796,0.15
36797,0.21
36798,0.3
36799,0.22
36800,0.2
36801,0.14
36802,0.24
36803,0.12
36804,0.15
36805,0.14
36806,0.28
36807,0.39
36808,0.19
36809,0.05
36810,0.32
36811,0.14
36812,0.22
36813,0.27
36814,0.14
36815,0.05
36816,0.34
36817,0.14
36818,0.26
36819,0.33
36820,0.19
36821,0.17
36822,0.4
36823,0.49
36824,0.5
36825,0.5
36826,0.5
36827,0.29
36828,0.24
36829,0.5
36830,0.5
36831,0.4
36832,0.5
36833,0.09
36834,0.15
36835,0.33
36836,0.5
36837,0.39607843137254906
36838,0.16
36839,0.5
36840,0.12
36841,0.29
36842,0.15
36843,0.35
36844,0.06
36845,0.19
36846,0.31
36847,0.27
36848,0.27
36849,0.12
36850,0.42
36851,0.39607843137254906
36852,0.21
36853,0.13
36854,0.3
36855,0.39607843137254906
36856,0.23
36857,0.34
36858,0.21
36859,0.15
36860,0.23
36861,0.14
36862,0.14
36863,0.2
36864,0.13
36865,0.36
36866,0.12
36867,0.13
36868,0.27
36869,0.26
36870,0.29
36871,0.25
36872,0.2
36873,0.16
36874,0.39607843137254906
36875,0.18
36876,0.22
36877,0.13
36878,0.5
36879,0.25
36880,0.22
36881,0.5
36882,0.25
36883,0.11
36884,0.27
36885,0.09
36886,0.17
36887,0.5
36888,0.19
36889,0.406078431372549
36890,0.23
36891,0.17
36892,0.25
36893,0.06
36894,0.36
36895,0.26
36896,0.23
36897,0.11
36898,0.406078431372549
36899,0.31
36900,0.32
36901,0.5
36902,0.16
36903,0.2
36904,0.14
36905,0.18
36906,0.45
36907,0.16
36908,0.19
36909,0.07
36910,0.29
36911,0.22
36912,0.17
36913,0.07
36914,0.1
36915,0.18
36916,0.5
36917,0.1
36918,0.15
36919,0.13
36920,0.33
36921,0.29
36922,0.5
36923,0.39607843137254906
36924,0.18
36925,0.35
36926,0.5
36927,0.18
36928,0.29
36929,0.406078431372549
36930,0.21
36931,0.24609756097560975
36932,0.27
36933,0.19
36934,0.17
36935,0.4
36936,0.25
36937,0.19
36938,0.33
36939,0.2
36940,0.15
36941,0.21
36942,0.5
36943,0.31
36944,0.15
36945,0.27
36946,0.14
36947,0.5
36948,0.2
36949,0.23
36950,0.4
36951,0.3
36952,0.14
36953,0.15
36954,0.39607843137254906
36955,0.39607843137254906
36956,0.22
36957,0.22
36958,0.16
36959,0.29
36960,0.39607843137254906
36961,0.14
36962,0.16
36963,0.33
36964,0.49
36965,0.16
36966,0.22
36967,0.19
36968,0.25
36969,0.2
36970,0.09
36971,0.14
36972,0.4
36973,0.21
36974,0.1
36975,0.5
36976,0.2
36977,0.29
36978,0.3
36979,0.11
36980,0.22
36981,0.20149999999999998
36982,0.05
36983,0.21
36984,0.26
36985,0.26
36986,0.36
36987,0.25
36988,0.406078431372549
36989,0.5
36990,0.19
36991,0.25
36992,0.08
36993,0.27
36994,0.27
36995,0.16
36996,0.54
36997,0.26
36998,0.16
36999,0.14
37000,0.22
37001,0.58
37002,0.15
37003,0.19
37004,0.16
37005,0.37
37006,0.5
37007,0.25
37008,0.4
37009,0.5
37010,0.19
37011,0.27
37012,0.33
37013,0.2
37014,0.18
37015,0.16
37016,0.28
37017,0.35
37018,0.33
37019,0.21
37020,0.12
37021,0.2
37022,0.34
37023,0.28
37024,0.2
37025,0.17
37026,0.33
37027,0.3
37028,0.14
37029,0.25
37030,0.08
37031,0.16
37032,0.17
37033,0.406078431372549
37034,0.23
37035,0.2
37036,0.15
37037,0.16
37038,0.11
37039,0.29
37040,0.31
37041,0.16
37042,0.22
37043,0.39
37044,0.42
37045,0.16
37046,0.5
37047,0.28
37048,0.49
37049,0.19
37050,0.27
37051,0.17
37052,0.2
37053,0.5
37054,0.39607843137254906
37055,0.33
37056,0.1
37057,0.35
37058,0.5
37059,0.17
37060,0.3
37061,0.14
37062,0.25
37063,0.27
37064,0.18
37065,0.2
37066,0.15
37067,0.1
37068,0.5
37069,0.22
37070,0.15
37071,0.09
37072,0.27
37073,0.23
37074,0.21
37075,0.29
37076,0.2
37077,0.5
37078,0.22
37079,0.1905263157894737
37080,0.19
37081,0.28
37082,0.3
37083,0.33
37084,0.12
37085,0.2
37086,0.17
37087,0.24
37088,0.13
37089,0.18
37090,0.18
37091,0.1
37092,0.17
37093,0.11
37094,0.43
37095,0.4
37096,0.31
37097,0.1
37098,0.31
37099,0.24
37100,0.12
37101,0.5
37102,0.21
37103,0.32
37104,0.5
37105,0.19
37106,0.18
37107,0.39
37108,0.36
37109,0.31
37110,0.1
37111,0.39607843137254906
37112,0.23
37113,0.3
37114,0.5
37115,0.23
37116,0.19
37117,0.4
37118,0.18
37119,0.27
37120,0.39607843137254906
37121,0.15
37122,0.17
37123,0.24
37124,0.3
37125,0.5
37126,0.2
37127,0.18
37128,0.37
37129,0.14
37130,0.2
37131,0.25
37132,0.11
37133,0.406078431372549
37134,0.36
37135,0.18
37136,0.34
37137,0.17
37138,0.18
37139,0.17
37140,0.12
37141,0.1
37142,0.31
37143,0.39607843137254906
37144,0.27
37145,0.39
37146,0.26
37147,0.36
37148,0.38
37149,0.27
37150,0.14
37151,0.13
37152,0.08
37153,0.31
37154,0.4
37155,0.33
37156,0.28
37157,0.29
37158,0.4
37159,0.32
37160,0.19
37161,0.19
37162,0.36
37163,0.12
